z,x,y,code,bvmap_n,bvmap_area_m2,bv_3101,bv_3102,bv_3103,bv_3111,bv_3112,ov_n,ov_area_m2,ov_osm,ov_eab,ov_other
14,14563,6071,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14563,6072,01346,1,65,1,0,0,0,0,2,94,2,0,0
14,14563,6073,01346,16,6518,15,0,0,1,0,28,7309,28,0,0
14,14563,6074,01346,193,36560,191,0,0,2,0,359,36421,359,0,0
14,14563,6100,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14563,6101,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14563,6102,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14563,6103,01362,90,9454,90,0,0,0,0,122,9828,122,0,0
14,14563,6104,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14563,6105,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14563,6106,01331,13,1008,13,0,0,0,0,14,1086,13,0,1
14,14563,6107,01331,6,986,3,0,0,3,0,7,897,7,0,0
14,14563,6108,01331,1,240,1,0,0,0,0,6,408,4,0,2
14,14563,6109,01331,772,87855,767,0,0,5,0,1216,106177,1161,0,55
14,14563,6110,01331,157,19787,153,0,0,4,0,251,23595,222,0,29
14,14563,6111,01331,204,20426,203,0,0,1,0,322,23972,310,0,12
14,14563,6112,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6039,01391,39,8644,39,0,0,0,0,97,11711,78,0,19
14,14564,6040,01391,8,1331,7,0,0,1,0,21,3161,16,0,5
14,14564,6041,01391,7,2253,7,0,0,0,0,10,3673,0,0,10
14,14564,6042,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6043,01391,0,0,0,0,0,0,0,1,141,0,0,1
14,14564,6044,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6045,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6046,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6047,01371,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6048,01371,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6049,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6050,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6051,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6052,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6053,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6054,01370,1,126,1,0,0,0,0,4,643,4,0,0
14,14564,6055,01370,1636,182907,1595,27,0,14,0,1746,207073,1729,17,0
14,14564,6056,01370,230,36824,224,3,0,3,0,392,64318,287,2,103
14,14564,6057,01370,88,13658,88,0,0,0,0,210,40079,55,8,147
14,14564,6058,01370,88,12097,88,0,0,0,0,163,29000,103,3,57
14,14564,6059,01370,33,4796,33,0,0,0,0,67,15120,47,2,18
14,14564,6060,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6061,01370,3,409,3,0,0,0,0,47,17533,43,0,4
14,14564,6062,01370,6,749,6,0,0,0,0,21,4569,18,0,3
14,14564,6063,01370,2,300,2,0,0,0,0,0,0,0,0,0
14,14564,6064,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6065,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6066,01371,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6067,01371,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6068,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6069,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6070,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6071,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6072,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6073,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6074,01346,146,33676,143,0,0,3,0,266,27657,266,0,0
14,14564,6075,01346,6,703,6,0,0,0,0,6,377,6,0,0
14,14564,6099,01362,104,10856,104,0,0,0,0,124,10268,124,0,0
14,14564,6100,01362,186,23167,186,0,0,0,0,221,22843,221,0,0
14,14564,6101,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6102,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6103,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6104,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6105,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6106,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6107,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6108,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6109,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14564,6110,01331,1,98,1,0,0,0,0,1,69,0,0,1
14,14564,6111,01331,1,32,1,0,0,0,0,2,692,1,0,1
14,14564,6112,01331,257,23983,255,0,0,2,0,327,25903,327,0,0
14,14564,6113,01331,440,49265,439,1,0,0,0,674,59502,674,0,0
14,14564,6114,01331,187,17196,187,0,0,0,0,313,20582,313,0,0
14,14564,6115,01331,0,0,0,0,0,0,0,1,233,1,0,0
14,14565,6039,01391,29,5207,29,0,0,0,0,89,7904,74,0,15
14,14565,6040,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6041,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6042,01391,1,393,1,0,0,0,0,2,559,1,0,1
14,14565,6043,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6044,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6045,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6046,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6047,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6048,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6049,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6050,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6051,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6052,01370,1,151,1,0,0,0,0,0,0,0,0,0
14,14565,6053,01370,19,3405,19,0,0,0,0,24,3299,22,2,0
14,14565,6054,01370,15,2190,15,0,0,0,0,23,4146,23,0,0
14,14565,6055,01370,54,8626,54,0,0,0,0,62,10037,62,0,0
14,14565,6056,01370,104,14832,104,0,0,0,0,180,26188,13,1,166
14,14565,6057,01370,18,2704,18,0,0,0,0,17,1886,0,0,17
14,14565,6058,01370,84,12205,84,0,0,0,0,180,37559,114,2,64
14,14565,6059,01370,66,10461,66,0,0,0,0,133,18743,96,0,37
14,14565,6060,01370,3,367,3,0,0,0,0,0,0,0,0,0
14,14565,6061,01370,15,5623,12,0,0,3,0,5,1453,4,0,1
14,14565,6062,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6063,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6064,01370,1,168,1,0,0,0,0,1,313,1,0,0
14,14565,6065,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6066,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6067,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6068,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6069,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6070,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6071,01346,0,0,0,0,0,0,0,3,213,0,0,3
14,14565,6072,01346,4,687,4,0,0,0,0,2,854,2,0,0
14,14565,6073,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6074,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6075,01346,1,1109,1,0,0,0,0,0,0,0,0,0
14,14565,6076,01346,63,10116,63,0,0,0,0,35,3447,35,0,0
14,14565,6097,01362,70,6873,66,1,0,3,0,74,6195,74,0,0
14,14565,6098,01362,76,6822,76,0,0,0,0,72,6331,72,0,0
14,14565,6099,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6100,01362,6,576,6,0,0,0,0,6,671,6,0,0
14,14565,6101,01362,7,454,7,0,0,0,0,4,794,4,0,0
14,14565,6102,01362,1,195,1,0,0,0,0,1,188,1,0,0
14,14565,6103,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6104,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6105,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6106,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6107,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6108,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6109,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6110,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6111,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6112,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6113,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14565,6114,01331,15,3136,15,0,0,0,0,19,3535,19,0,0
14,14565,6115,01331,265,25693,265,0,0,0,0,384,35098,384,0,0
14,14565,6116,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6037,01391,2,287,2,0,0,0,0,3,319,3,0,0
14,14566,6038,01391,164,32775,164,0,0,0,0,402,34706,355,0,47
14,14566,6039,01391,20,5052,20,0,0,0,0,59,8501,41,0,18
14,14566,6040,01391,3,432,3,0,0,0,0,5,411,4,0,1
14,14566,6041,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6042,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6043,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6044,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6045,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6046,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6047,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6048,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6049,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6050,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6051,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6052,01370,1,137,1,0,0,0,0,0,0,0,0,0
14,14566,6053,01370,12,3956,6,0,0,6,0,13,3540,13,0,0
14,14566,6054,01370,34,4753,34,0,0,0,0,32,3977,31,1,0
14,14566,6055,01370,53,8391,53,0,0,0,0,80,17857,75,5,0
14,14566,6056,01370,246,45375,246,0,0,0,0,445,52814,244,13,188
14,14566,6057,01370,2,246,2,0,0,0,0,6,316,0,1,5
14,14566,6058,01370,10,1435,10,0,0,0,0,5,1749,0,0,5
14,14566,6059,01370,4,525,4,0,0,0,0,4,487,4,0,0
14,14566,6060,01370,8,1101,8,0,0,0,0,8,724,8,0,0
14,14566,6061,01370,1,124,1,0,0,0,0,0,0,0,0,0
14,14566,6062,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6063,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6064,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6065,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6066,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6067,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6068,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6069,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6070,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6071,01346,0,0,0,0,0,0,0,4,271,0,0,4
14,14566,6072,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6073,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6074,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6075,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6076,01346,55,12432,55,0,0,0,0,109,7522,109,0,0
14,14566,6077,01346,327,50503,327,0,0,0,0,535,50328,535,0,0
14,14566,6078,01364,1,123,1,0,0,0,0,1,171,1,0,0
14,14566,6079,01364,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6093,01362,50,7344,50,0,0,0,0,58,6401,50,0,8
14,14566,6094,01362,50,5852,50,0,0,0,0,84,6129,68,0,16
14,14566,6095,01362,15,3947,15,0,0,0,0,19,3961,15,0,4
14,14566,6096,01362,174,18639,173,0,0,1,0,203,20178,198,5,0
14,14566,6097,01362,177,17889,175,2,0,0,0,177,17393,177,0,0
14,14566,6098,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6099,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6100,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6101,01362,1,149,1,0,0,0,0,0,0,0,0,0
14,14566,6102,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6103,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6104,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6105,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6106,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6107,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6108,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6109,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6110,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6111,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6112,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6113,01331,2,186,2,0,0,0,0,1,141,1,0,0
14,14566,6114,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14566,6115,01331,8,1667,8,0,0,0,0,11,2103,11,0,0
14,14566,6116,01331,39,5413,39,0,0,0,0,25,5152,25,0,0
14,14566,6117,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6036,01391,29,5459,29,0,0,0,0,75,6872,67,0,8
14,14567,6037,01391,46,7029,46,0,0,0,0,119,9887,116,0,3
14,14567,6038,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6039,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6040,01391,26,6210,23,0,0,3,0,37,7464,29,0,8
14,14567,6041,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6042,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6043,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6044,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6045,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6046,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6047,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6048,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6049,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6050,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6051,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6052,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6053,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6054,01370,1,137,1,0,0,0,0,0,0,0,0,0
14,14567,6055,01370,5,887,5,0,0,0,0,1,52,0,1,0
14,14567,6056,01370,74,10836,73,0,0,1,0,118,13913,54,5,59
14,14567,6057,01370,9,1238,9,0,0,0,0,17,1857,0,4,13
14,14567,6058,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6059,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6060,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6061,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6062,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6063,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6064,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6065,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6066,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6067,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6068,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6069,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6070,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6071,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6072,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6073,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6074,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6075,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6076,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6077,01346,36,5210,36,0,0,0,0,4,582,4,0,0
14,14567,6078,01364,40,4798,40,0,0,0,0,75,6024,75,0,0
14,14567,6079,01364,235,33393,235,0,0,0,0,475,41972,475,0,0
14,14567,6080,01364,21,3088,21,0,0,0,0,54,4806,54,0,0
14,14567,6093,01362,75,10345,75,0,0,0,0,97,9593,73,0,24
14,14567,6094,01362,23,5317,21,0,0,2,0,26,5048,23,1,2
14,14567,6095,01362,19,3385,18,0,0,1,0,86,13506,70,0,16
14,14567,6096,01362,10,968,10,0,0,0,0,19,3007,19,0,0
14,14567,6097,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6098,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6099,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6100,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6101,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6102,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6103,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6104,01362,0,0,0,0,0,0,0,1,30,0,0,1
14,14567,6105,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6106,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6107,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6108,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6109,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6110,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6111,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6112,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6113,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6114,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6115,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14567,6116,01331,215,39761,212,1,0,2,0,276,43745,276,0,0
14,14567,6117,01331,489,74050,485,1,0,3,0,671,82198,671,0,0
14,14568,6035,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6036,01391,69,11552,69,0,0,0,0,122,12076,122,0,0
14,14568,6037,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6038,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6039,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6040,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6041,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6042,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6043,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6044,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6045,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6046,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6047,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6048,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6049,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6050,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6051,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6052,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6053,01370,1,131,1,0,0,0,0,1,41,0,1,0
14,14568,6054,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6055,01370,1,152,1,0,0,0,0,0,0,0,0,0
14,14568,6056,01370,44,6643,44,0,0,0,0,56,5727,37,1,18
14,14568,6057,01370,50,6758,50,0,0,0,0,43,4552,0,3,40
14,14568,6058,01370,37,5514,37,0,0,0,0,39,4764,33,0,6
14,14568,6059,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6060,01370,1,149,1,0,0,0,0,0,0,0,0,0
14,14568,6061,01346,1,168,1,0,0,0,0,0,0,0,0,0
14,14568,6062,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6063,01346,0,0,0,0,0,0,0,1,46,0,0,1
14,14568,6064,01346,4,555,4,0,0,0,0,0,0,0,0,0
14,14568,6065,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6066,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6067,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6068,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6069,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6070,01346,1,37,1,0,0,0,0,0,0,0,0,0
14,14568,6071,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6072,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6073,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6074,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6075,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6076,01346,4,761,4,0,0,0,0,2,65,0,0,2
14,14568,6077,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6078,01364,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6079,01364,0,0,0,0,0,0,0,1,10,0,0,1
14,14568,6080,01364,65,8307,65,0,0,0,0,142,11796,126,0,16
14,14568,6081,01364,89,14173,89,0,0,0,0,183,20041,161,0,22
14,14568,6089,01361,1,23,1,0,0,0,0,1,22,1,0,0
14,14568,6090,01361,18,3107,18,0,0,0,0,13,2222,13,0,0
14,14568,6093,01362,186,29625,185,0,0,1,0,213,54200,201,12,0
14,14568,6094,01362,355,57815,355,0,0,0,0,377,48103,365,12,0
14,14568,6095,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6096,01362,0,0,0,0,0,0,0,3,440,0,0,3
14,14568,6097,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6098,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6099,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6100,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6101,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6102,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6103,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6104,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6105,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6106,01362,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6107,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6108,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6109,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6110,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6111,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6112,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6113,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6114,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6115,01331,0,0,0,0,0,0,0,0,0,0,0,0
14,14568,6116,01331,1177,157139,1171,1,0,5,0,1497,179705,1428,0,69
14,14568,6117,01331,50,4866,50,0,0,0,0,55,5006,55,0,0
14,14569,6035,01391,26,4476,26,0,0,0,0,44,3723,44,0,0
14,14569,6036,01391,114,23496,110,0,0,4,0,227,23300,227,0,0
14,14569,6037,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6038,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6039,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6040,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6041,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6042,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6043,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6044,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6045,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6046,01391,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6047,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6048,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6049,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6050,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6051,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6052,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6053,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6054,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6055,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6056,01370,6,885,6,0,0,0,0,14,1856,11,0,3
14,14569,6057,01370,34,5139,34,0,0,0,0,60,7645,44,0,16
14,14569,6058,01370,16,2834,16,0,0,0,0,21,3460,14,0,7
14,14569,6059,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6060,01370,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6061,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6062,01346,2,268,2,0,0,0,0,0,0,0,0,0
14,14569,6063,01346,1,144,1,0,0,0,0,0,0,0,0,0
14,14569,6064,01346,46,21975,39,0,0,7,0,33,34016,33,0,0
14,14569,6065,01346,7,1402,7,0,0,0,0,9,2077,9,0,0
14,14569,6066,01346,24,7686,22,0,0,2,0,0,0,0,0,0
14,14569,6067,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6068,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6069,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6070,01346,8,1771,8,0,0,0,0,6,2648,6,0,0
14,14569,6071,01346,3,384,3,0,0,0,0,1,105,1,0,0
14,14569,6072,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6073,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6074,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6075,01346,1,39,1,0,0,0,0,0,0,0,0,0
14,14569,6076,01346,1,361,1,0,0,0,0,1,311,1,0,0
14,14569,6077,01346,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6078,01364,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6079,01364,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6080,01364,0,0,0,0,0,0,0,0,0,0,0,0
14,14569,6081,01364,103,21175,101,0,0,2,0,261,27209,205,0,56
14,14569,6082,01364,121,14477,121,0,0,0,0,273,23327,242,0,31
14,14569,6083,01364,1005,149245,996,1,0,8,0,1190,150621,1126,0,64
14,14569,6084,01364,270,34656,270,0,0,0,0,413,40969,332,0,81
14,14569,6085,01361,24,4901,24,0,0,0,0,42,5674,22,1,19
